YEAR,RACE,SEX,SITE,EVENT_TYPE,AGE_ADJUSTED_RATE,COUNT,POPULATION,CRUDE_RATE
2013,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.8,6286.0,316059947,2.0
2013,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,0.9,3354.0,316059947,1.1
2014,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.7,6143.0,318386329,1.9
2014,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,3734.0,318386329,1.2
2015,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.7,6278.0,320738994,2.0
2015,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,3933.0,320738994,1.2
2016,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.8,6610.0,323071755,2.0
2016,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,3855.0,323071755,1.2
2017,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.9,7057.0,325122128,2.2
2017,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,3998.0,325122128,1.2
2018,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.7,6636.0,326838199,2.0
2018,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,4167.0,326838199,1.3
2019,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.7,6629.0,328329953,2.0
2019,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,4073.0,328329953,1.2
2020,All Races,Male and Female,Other Non-Epithelial Skin,Incidence,1.5,5914.0,319590911,1.9
2020,All Races,Male and Female,Other Non-Epithelial Skin,Mortality,1.0,4226.0,329484123,1.3
2000,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.4,1068.0,278558214,0.4
2000,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.6,1555.0,282162411,0.6
2001,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.4,1001.0,282115961,0.4
2001,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.6,1634.0,284968955,0.6
2002,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,936.0,284766512,0.3
2002,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1558.0,287625193,0.5
2003,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,802.0,290107933,0.3
2003,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.6,1661.0,290107933,0.6
2004,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,807.0,292805298,0.3
2004,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1629.0,292805298,0.6
2005,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,789.0,295516599,0.3
2005,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1613.0,295516599,0.5
2006,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,799.0,298379912,0.3
2006,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1604.0,298379912,0.5
2007,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,907.0,301231207,0.3
2007,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1604.0,301231207,0.5
2008,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,870.0,304093966,0.3
2008,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1594.0,304093966,0.5
2009,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,853.0,306771529,0.3
2009,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1502.0,306771529,0.5
2010,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,984.0,309327143,0.3
2010,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1522.0,309327143,0.5
2011,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1135.0,311583481,0.4
2011,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.5,1681.0,311583481,0.5
2012,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1135.0,313877662,0.4
2012,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1618.0,313877662,0.5
2013,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1236.0,316059947,0.4
2013,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1653.0,316059947,0.5
2014,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1249.0,318386329,0.4
2014,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1569.0,318386329,0.5
2015,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1271.0,320738994,0.4
2015,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1523.0,320738994,0.5
2016,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1359.0,323071755,0.4
2016,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1582.0,323071755,0.5
2017,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.3,1268.0,325122128,0.4
2017,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.4,1520.0,325122128,0.5
2018,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.2,718.0,326838199,0.2
2018,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.3,1442.0,326838199,0.4
2019,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.2,645.0,328329953,0.2
2019,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.3,1450.0,328329953,0.4
2020,All Races,Male and Female,Other Oral Cavity and Pharynx,Incidence,0.1,585.0,319590911,0.2
2020,All Races,Male and Female,Other Oral Cavity and Pharynx,Mortality,0.3,1412.0,329484123,0.4
2000,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,738.0,278558214,0.3
2000,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,304.0,282162411,0.1
2001,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,760.0,282115961,0.3
2001,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,313.0,284968955,0.1
2002,All Races,Male and Female,Other Urinary Organs,Incidence,0.2,684.0,284766512,0.2
2002,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,354.0,287625193,0.1
2003,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,752.0,290107933,0.3
2003,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,330.0,290107933,0.1
2004,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,767.0,292805298,0.3
2004,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,251.0,292805298,0.1
2005,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,799.0,295516599,0.3
2005,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,287.0,295516599,0.1
2006,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,836.0,298379912,0.3
2006,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,435.0,298379912,0.1
2007,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,906.0,301231207,0.3
2007,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,433.0,301231207,0.1
2008,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,1085.0,304093966,0.4
2008,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,397.0,304093966,0.1
2009,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,951.0,306771529,0.3
2009,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,374.0,306771529,0.1
2010,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,968.0,309327143,0.3
2010,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,427.0,309327143,0.1
2011,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,1030.0,311583481,0.3
2011,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,406.0,311583481,0.1
2012,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,997.0,313877662,0.3
2012,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,453.0,313877662,0.1
2013,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,1227.0,316059947,0.4
2013,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,415.0,316059947,0.1
2014,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,1150.0,318386329,0.4
2014,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,426.0,318386329,0.1
2015,All Races,Male and Female,Other Urinary Organs,Incidence,0.3,1297.0,320738994,0.4
2015,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,503.0,320738994,0.2
2016,All Races,Male and Female,Other Urinary Organs,Incidence,0.4,1401.0,323071755,0.4
2016,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,486.0,323071755,0.2
2017,All Races,Male and Female,Other Urinary Organs,Incidence,0.4,1385.0,325122128,0.4
2017,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,493.0,325122128,0.2
2018,All Races,Male and Female,Other Urinary Organs,Incidence,0.4,1435.0,326838199,0.4
2018,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,463.0,326838199,0.1
2019,All Races,Male and Female,Other Urinary Organs,Incidence,0.4,1591.0,328329953,0.5
2019,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,476.0,328329953,0.1
2020,All Races,Male and Female,Other Urinary Organs,Incidence,0.4,1494.0,319590911,0.5
2020,All Races,Male and Female,Other Urinary Organs,Mortality,0.1,552.0,329484123,0.2
2000,All Races,Male and Female,Ovary,Incidence,14.3,21636.0,141865770,15.3
2000,All Races,Male and Female,Ovary,Mortality,8.9,14060.0,143719004,9.8
2001,All Races,Male and Female,Ovary,Incidence,14.1,21643.0,143603977,15.1
2001,All Races,Male and Female,Ovary,Mortality,9.0,14414.0,145077463,9.9
2002,All Races,Male and Female,Ovary,Incidence,13.8,21498.0,144919222,14.8
2002,All Races,Male and Female,Ovary,Mortality,9.0,14682.0,146394634,10.0
2003,All Races,Male and Female,Ovary,Incidence,13.6,21790.0,147679036,14.8
2003,All Races,Male and Female,Ovary,Mortality,8.9,14657.0,147679036,9.9
2004,All Races,Male and Female,Ovary,Incidence,13.1,21408.0,148977286,14.4
2004,All Races,Male and Female,Ovary,Mortality,8.8,14716.0,148977286,9.9
2005,All Races,Male and Female,Ovary,Incidence,13.1,21714.0,150319521,14.4
2005,All Races,Male and Female,Ovary,Mortality,8.7,14787.0,150319521,9.8
2006,All Races,Male and Female,Ovary,Incidence,13.0,21870.0,151732647,14.4
2006,All Races,Male and Female,Ovary,Mortality,8.6,14857.0,151732647,9.8
2007,All Races,Male and Female,Ovary,Incidence,12.8,21884.0,153166353,14.3
2007,All Races,Male and Female,Ovary,Mortality,8.3,14621.0,153166353,9.5
2008,All Races,Male and Female,Ovary,Incidence,12.7,22178.0,154604015,14.3
2008,All Races,Male and Female,Ovary,Mortality,8.0,14362.0,154604015,9.3
2009,All Races,Male and Female,Ovary,Incidence,12.4,21890.0,155964075,14.0
2009,All Races,Male and Female,Ovary,Mortality,7.9,14436.0,155964075,9.3
2010,All Races,Male and Female,Ovary,Incidence,11.9,21525.0,157249665,13.7
2010,All Races,Male and Female,Ovary,Mortality,7.8,14572.0,157249665,9.3
2011,All Races,Male and Female,Ovary,Incidence,11.8,21655.0,158370501,13.7
2011,All Races,Male and Female,Ovary,Mortality,7.5,14346.0,158370501,9.1
2012,All Races,Male and Female,Ovary,Incidence,11.7,21682.0,159480635,13.6
2012,All Races,Male and Female,Ovary,Mortality,7.4,14404.0,159480635,9.0
2013,All Races,Male and Female,Ovary,Incidence,11.5,21799.0,160545893,13.6
2013,All Races,Male and Female,Ovary,Mortality,7.2,14276.0,160545893,8.9
2014,All Races,Male and Female,Ovary,Incidence,11.4,21965.0,161690519,13.6
2014,All Races,Male and Female,Ovary,Mortality,7.0,14195.0,161690519,8.8
2015,All Races,Male and Female,Ovary,Incidence,11.4,22152.0,162832151,13.6
2015,All Races,Male and Female,Ovary,Mortality,6.7,13920.0,162832151,8.5
2016,All Races,Male and Female,Ovary,Incidence,10.8,21300.0,163986062,13.0
2016,All Races,Male and Female,Ovary,Mortality,6.8,14223.0,163986062,8.7
2017,All Races,Male and Female,Ovary,Incidence,10.5,21151.0,165008683,12.8
2017,All Races,Male and Female,Ovary,Mortality,6.6,14193.0,165008683,8.6
2018,All Races,Male and Female,Ovary,Incidence,10.1,20399.0,165877686,12.3
2018,All Races,Male and Female,Ovary,Mortality,6.3,13748.0,165877686,8.3
2019,All Races,Male and Female,Ovary,Incidence,9.9,20281.0,166637617,12.2
2019,All Races,Male and Female,Ovary,Mortality,6.0,13445.0,166637617,8.1
2020,All Races,Male and Female,Ovary,Incidence,9.2,18518.0,162239308,11.4
2020,All Races,Male and Female,Ovary,Mortality,5.9,13438.0,167227921,8.0
2000,All Races,Male and Female,Pancreas,Incidence,11.1,30363.0,278558214,10.9
2000,All Races,Male and Female,Pancreas,Mortality,10.5,29331.0,282162411,10.4
2001,All Races,Male and Female,Pancreas,Incidence,11.1,31024.0,282115961,11.0
2001,All Races,Male and Female,Pancreas,Mortality,10.6,29802.0,284968955,10.5
2002,All Races,Male and Female,Pancreas,Incidence,11.1,31613.0,284766512,11.1
2002,All Races,Male and Female,Pancreas,Mortality,10.6,30263.0,287625193,10.5
2003,All Races,Male and Female,Pancreas,Incidence,11.5,33549.0,290107933,11.6
2003,All Races,Male and Female,Pancreas,Mortality,10.5,30777.0,290107933,10.6
2004,All Races,Male and Female,Pancreas,Incidence,11.6,34356.0,292805298,11.7
2004,All Races,Male and Female,Pancreas,Mortality,10.7,31771.0,292805298,10.9
2005,All Races,Male and Female,Pancreas,Incidence,11.8,35634.0,295516599,12.1
2005,All Races,Male and Female,Pancreas,Mortality,10.8,32759.0,295516599,11.1
2006,All Races,Male and Female,Pancreas,Incidence,12.0,36941.0,298379912,12.4
2006,All Races,Male and Female,Pancreas,Mortality,10.9,33454.0,298379912,11.2
2007,All Races,Male and Female,Pancreas,Incidence,12.0,37848.0,301231207,12.6
2007,All Races,Male and Female,Pancreas,Mortality,10.8,34117.0,301231207,11.3
2008,All Races,Male and Female,Pancreas,Incidence,12.3,39646.0,304093966,13.0
2008,All Races,Male and Female,Pancreas,Mortality,11.0,35234.0,304093966,11.6
2009,All Races,Male and Female,Pancreas,Incidence,12.2,40172.0,306771529,13.1
2009,All Races,Male and Female,Pancreas,Mortality,10.8,35628.0,306771529,11.6
2010,All Races,Male and Female,Pancreas,Incidence,12.3,41495.0,309327143,13.4
2010,All Races,Male and Female,Pancreas,Mortality,11.0,36888.0,309327143,11.9
2011,All Races,Male and Female,Pancreas,Incidence,12.5,42991.0,311583481,13.8
2011,All Races,Male and Female,Pancreas,Mortality,10.9,37344.0,311583481,12.0
2012,All Races,Male and Female,Pancreas,Incidence,12.7,44694.0,313877662,14.2
2012,All Races,Male and Female,Pancreas,Mortality,11.0,38797.0,313877662,12.4
2013,All Races,Male and Female,Pancreas,Incidence,12.7,45743.0,316059947,14.5
2013,All Races,Male and Female,Pancreas,Mortality,10.8,38996.0,316059947,12.3
2014,All Races,Male and Female,Pancreas,Incidence,12.9,47758.0,318386329,15.0
2014,All Races,Male and Female,Pancreas,Mortality,10.9,40418.0,318386329,12.7
2015,All Races,Male and Female,Pancreas,Incidence,13.1,49527.0,320738994,15.4
2015,All Races,Male and Female,Pancreas,Mortality,11.0,41615.0,320738994,13.0
2016,All Races,Male and Female,Pancreas,Incidence,13.1,50789.0,323071755,15.7
2016,All Races,Male and Female,Pancreas,Mortality,11.1,42757.0,323071755,13.2
2017,All Races,Male and Female,Pancreas,Incidence,13.3,52604.0,325122128,16.2
2017,All Races,Male and Female,Pancreas,Mortality,11.1,44011.0,325122128,13.5
2018,All Races,Male and Female,Pancreas,Incidence,13.4,54380.0,326838199,16.6
2018,All Races,Male and Female,Pancreas,Mortality,11.1,44914.0,326838199,13.7
2019,All Races,Male and Female,Pancreas,Incidence,13.5,55948.0,328329953,17.0
2019,All Races,Male and Female,Pancreas,Mortality,11.0,45885.0,328329953,14.0
2020,All Races,Male and Female,Pancreas,Incidence,12.9,52747.0,319590911,16.5
2020,All Races,Male and Female,Pancreas,Mortality,11.0,46774.0,329484123,14.2
2000,All Races,Male and Female,Penis,Incidence,0.9,1080.0,136692444,0.8
2000,All Races,Male and Female,Penis,Mortality,0.2,217.0,138443407,0.2
2001,All Races,Male and Female,Penis,Incidence,0.9,1066.0,138511984,0.8
2001,All Races,Male and Female,Penis,Mortality,0.2,205.0,139891492,0.1
2002,All Races,Male and Female,Penis,Incidence,0.9,1103.0,139847290,0.8
2002,All Races,Male and Female,Penis,Mortality,0.2,209.0,141230559,0.1
2003,All Races,Male and Female,Penis,Incidence,0.9,1143.0,142428897,0.8
2003,All Races,Male and Female,Penis,Mortality,0.2,250.0,142428897,0.2
2004,All Races,Male and Female,Penis,Incidence,0.8,1075.0,143828012,0.7
2004,All Races,Male and Female,Penis,Mortality,0.2,231.0,143828012,0.2
2005,All Races,Male and Female,Penis,Incidence,0.8,1089.0,145197078,0.8
2005,All Races,Male and Female,Penis,Mortality,0.2,217.0,145197078,0.1
2006,All Races,Male and Female,Penis,Incidence,0.8,1112.0,146647265,0.8
2006,All Races,Male and Female,Penis,Mortality,0.2,245.0,146647265,0.2
2007,All Races,Male and Female,Penis,Incidence,0.9,1216.0,148064854,0.8
2007,All Races,Male and Female,Penis,Mortality,0.2,246.0,148064854,0.2
2008,All Races,Male and Female,Penis,Incidence,0.9,1327.0,149489951,0.9
2008,All Races,Male and Female,Penis,Mortality,0.2,246.0,149489951,0.2
2009,All Races,Male and Female,Penis,Incidence,0.8,1199.0,150807454,0.8
2009,All Races,Male and Female,Penis,Mortality,0.2,234.0,150807454,0.2
2010,All Races,Male and Female,Penis,Incidence,0.9,1267.0,152077478,0.8
2010,All Races,Male and Female,Penis,Mortality,0.2,258.0,152077478,0.2
2011,All Races,Male and Female,Penis,Incidence,0.9,1347.0,153212980,0.9
2011,All Races,Male and Female,Penis,Mortality,0.2,239.0,153212980,0.2
2012,All Races,Male and Female,Penis,Incidence,0.9,1328.0,154397027,0.9
2012,All Races,Male and Female,Penis,Mortality,0.2,273.0,154397027,0.2
2013,All Races,Male and Female,Penis,Incidence,0.9,1388.0,155514054,0.9
2013,All Races,Male and Female,Penis,Mortality,0.2,270.0,155514054,0.2
2014,All Races,Male and Female,Penis,Incidence,1.0,1533.0,156695810,1.0
2014,All Races,Male and Female,Penis,Mortality,0.2,309.0,156695810,0.2
2015,All Races,Male and Female,Penis,Incidence,0.9,1406.0,157906843,0.9
